customer_id,created_at,churned,company_size,contract_type,plan_tier,acquisition_channel,industry,country,tenure_days,company_size_enc,contract_type_enc,plan_tier_enc,acquisition_channel_enc,industry_enc,country_enc,months_active,avg_sessions_all,avg_sessions_3m,avg_adoption_all,avg_adoption_3m,sessions_trend,adoption_trend,sessions_mom_change,avg_api_calls,avg_active_users,total_tickets,tickets_last_3m,avg_csat,min_csat,avg_resolution_hours,pct_billing_tickets,pct_bug_tickets,high_priority_tickets,total_payments,failed_payment_count,late_payment_count,pct_on_time,avg_days_late,payment_ratio,recent_failed_payments,avg_monthly_revenue,target
CUST-10F50CBA,2023-06-20,False,SMB,Monthly,Basic,Paid,Manufacturing,US,560,0,0,0,1,5,6,19,81.89,79.33,0.7573,0.7413,-0.2895,0.001,-35.0,462.0,4.32,3.0,2.0,4.333333333333333,4.0,20.32902419,0.0,0.0,0.0,19,0,1,0.947,0.26,1.0,0,99.0,0
CUST-A9E01DE9,2024-03-30,False,SMB,Monthly,Basic,Referral,Logistics,Germany,276,0,0,0,3,4,3,10,45.6,65.33,0.5379,0.5323,3.1879,-0.0021,1.0,192.4,2.3,4.0,2.0,3.75,3.0,16.630004975208333,0.75,0.0,1.0,10,2,3,0.5,13.5,0.8,0,99.0,0
CUST-FF7DB79B,2022-08-18,False,Enterprise,Annual,Enterprise,Partner,E-commerce,France,866,2,1,2,2,0,2,29,78.14,83.67,0.7502,0.8057,0.1133,0.0023,9.0,528.41,4.9,5.0,1.0,4.0,1.0,14.655121176444444,0.2,0.2,0.0,29,0,2,0.931,1.9,1.0,0,999.0,0
CUST-7489B158,2024-04-22,True,SMB,Monthly,Basic,Partner,E-commerce,UK,253,0,0,0,2,0,5,5,49.4,47.67,0.5586,0.5563,-2.5,-0.0259,-6.0,197.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,1.0,0.0,1.0,0,99.0,1
CUST-2AF3DF51,2024-06-25,False,SMB,Monthly,Basic,Partner,Manufacturing,Germany,189,0,0,0,2,5,3,7,58.14,80.33,0.5139,0.647,4.1429,0.0119,-40.0,191.29,2.57,2.0,2.0,2.5,2.0,2.074069186527778,0.5,0.0,0.0,7,0,2,0.714,6.29,1.0,0,99.0,0
CUST-E63B5FEC,2024-04-21,False,Mid-Market,Annual,Enterprise,Referral,Finance,UK,254,1,1,2,3,2,5,9,45.22,25.33,0.4168,0.247,-6.9167,-0.0544,-4.0,156.89,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,2,0.778,3.0,1.0,0,999.0,0
CUST-32C9A628,2024-02-17,True,SMB,Monthly,Basic,Referral,Logistics,Australia,318,0,0,0,3,4,0,7,46.0,52.0,0.3927,0.391,1.3214,-0.0101,-58.0,188.14,2.29,2.0,1.0,3.0,2.0,25.968656743055558,1.0,0.0,0.0,7,0,2,0.286,5.29,0.1429,0,99.0,1
CUST-69647423,2023-03-13,False,SMB,Annual,Basic,Paid,Manufacturing,UK,659,0,1,0,1,5,5,22,82.45,80.0,0.748,0.8063,0.76,0.0006,-7.0,464.45,4.5,1.0,1.0,4.0,4.0,31.142265756944443,0.0,1.0,0.0,22,0,0,1.0,0.0,1.0,0,99.0,0
CUST-ECC8528C,2024-04-23,True,Mid-Market,Monthly,Pro,Partner,Manufacturing,Canada,252,1,0,1,2,5,1,6,48.5,39.33,0.4785,0.382,-5.9143,-0.0526,-14.0,216.83,3.0,1.0,1.0,2.0,2.0,14.801737221111111,0.0,0.0,0.0,6,0,0,1.0,0.0,1.0,0,299.0,1
CUST-4948ABA6,2023-02-08,False,Mid-Market,Multi-Year,Pro,Organic,Logistics,Germany,692,1,2,1,0,4,3,23,77.3,78.33,0.7411,0.8143,-0.1057,0.005,10.0,480.83,5.04,3.0,1.0,5.0,5.0,25.380786748518517,0.333,0.0,1.0,23,0,1,0.957,1.17,1.0,0,299.0,0
CUST-42B5F21C,2024-04-18,False,Mid-Market,Annual,Pro,Referral,SaaS,UK,257,1,1,1,3,7,5,9,58.56,45.33,0.4837,0.4507,-0.4667,0.0189,4.0,185.89,3.0,4.0,2.0,3.25,1.0,24.843583241875002,0.75,0.0,0.0,9,1,4,0.444,10.78,0.8889,0,299.0,0
CUST-D3DAA4C2,2024-02-13,False,SMB,Monthly,Basic,Partner,Healthcare,Canada,322,0,0,0,2,3,1,11,58.73,43.67,0.4469,0.442,-0.5545,-0.023,22.0,161.0,2.55,6.0,3.0,3.3333333333333335,1.0,21.881652891898145,0.667,0.0,0.0,11,5,3,0.273,18.82,0.5455,2,99.0,0
CUST-94F99C34,2024-06-17,True,SMB,Monthly,Pro,Referral,Healthcare,France,197,0,0,1,3,3,2,4,53.5,58.0,0.5388,0.4883,3.4,-0.0395,-35.0,80.0,3.5,1.0,1.0,4.0,4.0,13.104293529722222,1.0,0.0,0.0,4,0,1,0.5,4.75,0.5,0,299.0,1
CUST-24B0CE80,2024-04-05,True,SMB,Monthly,Basic,Organic,Education,US,270,0,0,0,0,1,6,8,40.0,30.0,0.4901,0.4007,-4.381,-0.0531,-11.0,149.38,2.88,1.0,1.0,1.0,1.0,3.5350179647222224,1.0,0.0,0.0,8,0,0,1.0,0.0,1.0,0,99.0,1
CUST-BEE5C3EC,2024-05-25,True,SMB,Monthly,Pro,Organic,Logistics,India,220,0,0,1,0,4,4,8,42.75,29.67,0.4962,0.3723,-1.8095,-0.0465,-27.0,255.38,2.38,3.0,3.0,4.0,3.0,16.70086202601852,1.0,0.0,1.0,8,1,3,0.5,10.62,0.875,1,299.0,1
CUST-21CF67B4,2024-01-30,False,Enterprise,Annual,Enterprise,Organic,Logistics,India,336,2,1,2,0,4,4,12,80.08,89.33,0.7513,0.8517,1.8497,0.0102,-7.0,489.75,3.92,1.0,1.0,5.0,5.0,26.364841379722222,0.0,1.0,1.0,12,0,0,1.0,0.0,1.0,0,999.0,0
CUST-8C908578,2023-03-19,False,Mid-Market,Annual,Pro,Organic,Education,US,653,1,1,1,0,1,6,22,80.32,80.67,0.7449,0.7143,-0.2648,-0.0009,-7.0,488.86,5.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,1.0,0.0,1.0,0,299.0,0
CUST-07381881,2023-03-26,False,SMB,Annual,Pro,Referral,Logistics,UK,646,0,1,1,3,4,5,22,79.27,81.33,0.7647,0.7233,-0.0,0.0013,-22.0,498.14,4.41,4.0,2.0,4.5,4.0,22.217184037986115,0.0,0.25,2.0,22,0,1,0.955,0.73,1.0,0,299.0,0
CUST-0B1D9108,2024-03-06,True,SMB,Monthly,Basic,Organic,Healthcare,Australia,300,0,0,0,0,3,0,9,47.0,30.33,0.4133,0.2157,-5.0667,-0.0561,12.0,145.89,3.22,2.0,1.0,3.5,3.0,24.227252804166664,0.0,0.0,2.0,9,0,0,1.0,0.0,1.0,0,99.0,1
CUST-0D526302,2023-06-23,False,SMB,Annual,Basic,Referral,SaaS,France,557,0,1,0,3,7,2,19,81.63,79.67,0.7573,0.8457,0.3649,0.0028,-10.0,500.0,4.95,1.0,1.0,5.0,5.0,24.635978685555557,0.0,0.0,1.0,19,0,0,1.0,0.0,1.0,0,99.0,0
CUST-29533597,2024-06-13,False,Mid-Market,Annual,Enterprise,Referral,Logistics,Germany,201,1,1,2,3,4,3,7,33.71,34.33,0.3936,0.414,0.5,0.0065,0.0,205.14,4.57,4.0,2.0,1.75,1.0,42.93997152576389,0.0,0.25,1.0,7,0,0,1.0,0.0,1.0,0,999.0,0
CUST-850BE4ED,2024-04-13,False,SMB,Annual,Pro,Partner,Finance,India,262,0,1,1,2,2,4,9,44.89,26.0,0.4058,0.163,-6.0,-0.0725,-2.0,197.78,2.44,1.0,1.0,3.0,3.0,9.331154151111111,0.0,0.0,0.0,9,2,0,0.778,9.78,0.7778,0,299.0,0
CUST-C0AAD1A0,2023-07-12,False,SMB,Annual,Pro,Partner,Education,France,538,0,1,1,2,1,2,18,78.22,83.33,0.7434,0.687,0.3839,-0.0062,5.0,502.67,4.17,3.0,2.0,4.333333333333333,3.0,23.629417811944446,0.0,1.0,2.0,18,0,1,0.944,1.56,1.0,0,299.0,0
CUST-0FCD94B1,2024-11-16,False,Mid-Market,Monthly,Enterprise,Organic,Retail,UK,45,1,0,2,0,6,5,2,7.5,7.5,0.3735,0.3735,0.0,0.0,7.0,199.5,3.0,1.0,1.0,5.0,5.0,14.336583228611111,0.0,1.0,1.0,2,0,1,0.5,3.0,1.0,0,999.0,0
CUST-38308BE3,2024-02-02,True,SMB,Monthly,Pro,Partner,E-commerce,UK,333,0,0,1,2,0,5,9,39.44,38.33,0.399,0.4277,-0.65,0.0036,-12.0,185.78,2.33,7.0,6.0,2.0,1.0,61.53144265583334,0.143,0.286,3.0,9,1,0,0.889,3.56,0.8889,1,299.0,1
CUST-D4A607E4,2023-12-05,True,SMB,Monthly,Basic,Referral,Education,India,392,0,0,0,3,1,4,11,33.18,38.33,0.3731,0.3973,0.8,0.0085,-11.0,186.64,2.27,9.0,3.0,1.8888888888888888,1.0,43.76038759478396,0.0,0.444,2.0,11,1,2,0.727,5.82,0.9091,0,99.0,1
CUST-9FAB978D,2023-12-06,False,SMB,Monthly,Pro,Paid,Manufacturing,UK,391,0,0,1,1,5,5,13,49.31,51.33,0.6005,0.4363,-0.0495,-0.0226,13.0,185.77,3.46,7.0,3.0,3.2857142857142856,1.0,15.662565967380953,0.714,0.143,3.0,13,3,2,0.615,9.38,0.7692,1,299.0,0
CUST-FBD01A6D,2023-12-29,True,Mid-Market,Monthly,Pro,Organic,SaaS,Canada,368,1,0,1,0,7,1,7,38.29,37.33,0.4361,0.4377,-1.6786,0.0027,1.0,227.57,1.71,4.0,4.0,1.5,1.0,50.47995087451389,0.0,0.5,1.0,7,0,4,0.429,8.29,1.0,0,299.0,1
CUST-85521411,2024-02-12,True,SMB,Monthly,Basic,Paid,Healthcare,India,323,0,0,0,1,3,4,8,43.88,35.67,0.374,0.286,-0.9643,-0.0388,-9.0,185.5,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,2,0.625,9.5,0.875,0,99.0,1
CUST-CC27FC62,2023-05-25,False,SMB,Annual,Basic,Paid,Healthcare,Australia,586,0,1,0,1,3,0,20,83.7,79.33,0.7591,0.7917,-0.0195,0.0024,36.0,474.15,4.2,1.0,1.0,5.0,5.0,14.769242573333335,0.0,0.0,0.0,20,0,1,0.95,0.6,1.0,0,99.0,0
CUST-F6F05CD5,2024-08-26,True,SMB,Annual,Pro,Organic,Healthcare,India,127,0,1,1,0,3,4,4,62.75,57.67,0.5202,0.4597,-7.9,-0.0907,-2.0,154.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,2,0.5,9.0,1.0,0,299.0,1
CUST-3A2ABFFA,2024-03-09,True,Mid-Market,Annual,Pro,Paid,Manufacturing,France,297,1,1,1,1,5,2,10,41.0,17.0,0.3886,0.2067,-6.9697,-0.0555,-21.0,185.1,2.8,1.0,1.0,1.0,1.0,22.158027257222223,0.0,0.0,1.0,10,1,1,0.8,5.6,0.9,0,299.0,1
CUST-5F4E31EA,2024-10-31,False,SMB,Monthly,Basic,Organic,Manufacturing,Canada,61,0,0,0,0,5,1,3,28.33,28.33,0.2593,0.2593,7.0,-0.074,-6.0,206.67,4.0,1.0,1.0,2.0,2.0,22.123559690833332,0.0,0.0,0.0,3,0,1,0.667,4.0,1.0,0,99.0,0
CUST-14905BAD,2024-09-18,False,SMB,Monthly,Pro,Partner,SaaS,India,104,0,0,1,2,7,4,4,35.75,33.33,0.2245,0.2613,-6.1,0.046,0.0,136.0,3.0,2.0,2.0,3.0,2.0,18.166957821805557,0.0,0.0,0.0,4,0,0,1.0,0.0,1.0,0,299.0,0
CUST-DFF2B24C,2024-02-06,False,Mid-Market,Monthly,Enterprise,Referral,Finance,UK,329,1,0,2,3,2,5,11,35.36,36.0,0.4313,0.4173,0.0727,-0.0017,5.0,180.18,3.09,6.0,2.0,1.8333333333333333,1.0,62.603094607453706,0.0,0.667,1.0,11,1,1,0.818,2.55,0.9091,0,999.0,0
CUST-9F6FCDF8,2024-04-03,False,Mid-Market,Annual,Pro,Referral,SaaS,India,272,1,1,1,3,7,4,9,48.67,57.67,0.3024,0.4017,2.6,0.0267,-45.0,269.22,2.78,1.0,1.0,5.0,5.0,26.918776345833333,1.0,0.0,0.0,9,2,1,0.556,8.56,0.5556,0,299.0,0
CUST-D62EF187,2024-01-20,True,SMB,Annual,Basic,Paid,Healthcare,Germany,346,0,1,0,1,3,3,9,35.11,31.33,0.4053,0.3547,-0.7667,-0.0077,-8.0,264.89,2.44,4.0,3.0,2.25,2.0,38.96868862930556,0.0,0.5,2.0,9,1,2,0.667,6.0,0.8889,0,99.0,1
CUST-2E11C908,2023-12-08,False,Enterprise,Multi-Year,Enterprise,Referral,Healthcare,Canada,389,2,2,2,3,3,1,13,77.31,71.0,0.7621,0.8137,-1.0549,0.0074,2.0,447.92,4.69,1.0,1.0,4.0,4.0,3.8056680344444445,0.0,0.0,1.0,13,0,1,0.923,1.85,1.0,0,999.0,0
CUST-C5C4FCF2,2024-10-12,False,Enterprise,Annual,Enterprise,Organic,Retail,France,80,2,1,2,0,6,2,3,20.33,20.33,0.32,0.32,4.0,-0.025,-3.0,211.0,3.0,1.0,1.0,4.0,4.0,21.684975868333332,0.0,0.0,0.0,3,0,0,1.0,0.0,1.0,0,999.0,0
CUST-B025F05D,2023-12-30,True,Enterprise,Multi-Year,Enterprise,Organic,Retail,Germany,367,2,2,2,0,6,3,13,37.46,13.67,0.3351,0.168,-4.1484,-0.0424,4.0,179.0,2.08,1.0,1.0,1.0,1.0,23.557421780555558,0.0,0.0,0.0,13,1,1,0.846,1.85,0.9231,1,999.0,1
CUST-8D32B439,2023-10-25,True,SMB,Annual,Basic,Organic,Retail,Germany,433,0,1,0,0,6,3,9,35.11,39.33,0.4071,0.387,0.4167,-0.0004,16.0,220.0,3.33,6.0,6.0,3.1666666666666665,1.0,57.32131274337963,0.167,0.333,0.0,9,0,3,0.667,8.22,1.0,0,99.0,1
CUST-C5038577,2024-07-03,True,SMB,Annual,Pro,Referral,Logistics,India,181,0,1,1,3,4,4,6,60.67,82.67,0.44,0.4607,10.5714,0.0543,-13.0,228.5,1.83,4.0,4.0,4.25,2.0,19.762504775694445,0.25,0.0,0.0,6,3,3,0.0,26.33,0.5,1,299.0,1
CUST-B122BEB5,2024-01-11,True,SMB,Monthly,Basic,Partner,Healthcare,Australia,355,0,0,0,2,3,0,6,50.33,37.67,0.4505,0.4483,-5.9429,0.0488,-26.0,250.83,2.0,2.0,2.0,1.5,1.0,16.00551031513889,1.0,0.0,0.0,6,3,1,0.333,22.17,0.5,2,99.0,1
CUST-7FCBEA9C,2024-07-11,False,Mid-Market,Multi-Year,Pro,Partner,Healthcare,India,173,1,2,1,2,3,4,6,53.5,46.33,0.511,0.3757,-4.0857,-0.0811,-13.0,227.5,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,1.0,0.0,1.0,0,299.0,0
CUST-B3658501,2024-03-12,False,Mid-Market,Multi-Year,Pro,Paid,Retail,India,294,1,2,1,1,6,4,10,46.9,24.67,0.4399,0.526,-4.8667,0.0231,-2.0,186.4,2.3,6.0,3.0,3.8333333333333335,2.0,19.80466831712963,0.667,0.167,3.0,10,2,3,0.5,16.9,0.8,1,299.0,0
CUST-DE9E66B4,2023-08-22,False,Enterprise,Monthly,Enterprise,Referral,Retail,India,497,2,0,2,3,6,4,17,32.88,24.67,0.2818,0.0913,-2.5392,-0.0319,-16.0,187.94,2.65,2.0,2.0,3.5,3.0,21.516207694583336,0.5,0.5,1.0,17,2,3,0.706,7.65,0.8824,0,999.0,0
CUST-F9BAC551,2023-11-06,False,Enterprise,Multi-Year,Enterprise,Organic,Logistics,France,421,2,2,2,0,4,2,14,78.86,83.0,0.7414,0.771,0.633,0.0053,-6.0,485.5,4.29,2.0,2.0,5.0,5.0,15.11266202125,0.0,0.5,0.0,14,0,1,0.929,0.43,1.0,0,999.0,0
CUST-29D82FFB,2024-06-07,False,Mid-Market,Monthly,Enterprise,Paid,Healthcare,UK,207,1,0,2,1,3,5,7,49.43,62.67,0.4563,0.4823,4.25,0.0384,-84.0,228.14,3.0,4.0,2.0,3.5,1.0,21.53151500722222,1.0,0.0,0.0,7,1,3,0.429,12.86,0.8571,1,999.0,0
CUST-A95176BB,2023-04-24,False,SMB,Monthly,Pro,Organic,Healthcare,Canada,617,0,0,1,0,3,1,21,78.62,75.33,0.7562,0.7607,0.0065,0.0035,-2.0,475.9,4.86,1.0,1.0,5.0,5.0,8.103490338333334,0.0,0.0,0.0,21,0,0,1.0,0.0,1.0,0,299.0,0
CUST-B0ED6B01,2023-08-10,False,Enterprise,Multi-Year,Enterprise,Organic,Healthcare,France,509,2,2,2,0,3,2,17,76.71,76.0,0.7541,0.7713,-0.7941,0.0018,11.0,506.76,4.35,2.0,2.0,4.5,4.0,22.293136893333333,0.0,0.0,1.0,17,0,0,1.0,0.0,1.0,0,999.0,0
CUST-98C2C4E2,2024-08-20,True,Mid-Market,Monthly,Pro,Organic,Manufacturing,UK,133,1,0,1,0,5,5,3,53.33,53.33,0.553,0.553,-11.5,-0.0925,40.0,99.67,1.33,1.0,1.0,3.0,3.0,9.579013102777777,0.0,1.0,1.0,3,0,1,0.667,3.67,1.0,0,299.0,1
CUST-9C39130D,2023-04-29,False,SMB,Monthly,Basic,Partner,E-commerce,Canada,612,0,0,0,2,0,1,21,74.48,70.0,0.7857,0.7543,-0.2169,0.0003,13.0,507.14,4.43,4.0,1.0,3.25,2.0,14.849128254375,0.0,0.25,1.0,21,0,3,0.857,2.19,1.0,0,99.0,0
CUST-6688F4EA,2024-06-10,False,SMB,Annual,Pro,Partner,Manufacturing,Australia,204,0,1,1,2,5,0,7,41.29,38.33,0.4016,0.3287,-0.75,-0.0599,7.0,203.71,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,1,0.857,2.86,1.0,0,299.0,0
CUST-F36A4156,2024-03-21,True,SMB,Monthly,Pro,Organic,E-commerce,Germany,285,0,0,1,0,0,3,9,57.89,58.0,0.4747,0.4807,-2.8,-0.0375,-47.0,228.44,2.78,6.0,5.0,3.1666666666666665,1.0,17.397061636944446,0.833,0.0,2.0,9,3,1,0.556,13.78,0.6667,1,299.0,1
CUST-F5FA097E,2024-05-28,True,Mid-Market,Annual,Enterprise,Partner,Manufacturing,Germany,217,1,1,2,2,5,3,5,52.2,43.67,0.4894,0.4653,-8.1,-0.0576,-14.0,189.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0.8,1.0,1.0,0,999.0,1
CUST-9D013D3D,2023-10-19,True,Mid-Market,Annual,Enterprise,Partner,Education,UK,439,1,1,2,2,1,5,9,49.89,34.33,0.3971,0.267,-4.9,-0.0484,-9.0,224.67,1.89,2.0,1.0,2.5,1.0,7.760211558888889,0.0,0.5,1.0,9,0,0,1.0,0.0,1.0,0,999.0,1
CUST-7396FE25,2024-04-08,True,SMB,Monthly,Basic,Referral,Manufacturing,India,267,0,0,0,3,5,4,8,34.38,39.67,0.3892,0.3597,1.1786,-0.0105,4.0,156.5,2.0,6.0,2.0,2.5,1.0,45.62276520902778,0.167,0.5,0.0,8,0,1,0.875,3.25,1.0,0,99.0,1
CUST-7D79D09D,2024-11-07,False,SMB,Monthly,Basic,Referral,E-commerce,Germany,54,0,0,0,3,0,3,2,27.5,27.5,0.332,0.332,0.0,0.0,1.0,193.0,2.5,1.0,1.0,1.0,1.0,22.747421048333333,0.0,0.0,0.0,2,0,1,0.5,9.5,1.0,0,99.0,0
CUST-9304AA6F,2023-10-23,False,Mid-Market,Annual,Pro,Referral,Education,US,435,1,1,1,3,1,6,15,32.8,35.67,0.4328,0.4667,-0.0214,0.0055,8.0,185.2,3.07,11.0,4.0,3.0,1.0,47.3434262799495,0.0,0.455,3.0,15,2,2,0.733,8.53,0.8667,0,299.0,0
CUST-A4486E01,2024-05-25,False,SMB,Annual,Basic,Referral,Manufacturing,Canada,220,0,1,0,3,5,1,8,31.62,29.33,0.3695,0.3663,0.75,0.0031,1.0,192.25,2.88,6.0,2.0,2.6666666666666665,1.0,61.88334015069444,0.167,0.5,0.0,8,1,1,0.75,5.12,0.875,0,99.0,0
CUST-16E9A07B,2023-04-01,False,SMB,Monthly,Pro,Organic,Retail,Canada,640,0,0,1,0,6,1,21,83.14,79.33,0.7471,0.7473,0.0299,0.0028,-2.0,474.95,4.52,3.0,1.0,4.666666666666667,4.0,17.05441850833333,0.333,0.0,0.0,21,1,0,0.952,2.05,0.9524,1,299.0,0
CUST-7765E2F6,2023-09-01,False,Mid-Market,Annual,Enterprise,Referral,SaaS,France,487,1,1,2,3,7,2,16,35.38,45.33,0.3938,0.4307,0.7941,0.0004,-27.0,185.94,2.56,14.0,4.0,2.2142857142857144,1.0,55.79535300906746,0.143,0.5,4.0,16,0,0,1.0,0.0,1.0,0,999.0,0
CUST-AEBE3F19,2024-02-25,False,Mid-Market,Multi-Year,Pro,Partner,Healthcare,UK,310,1,2,1,2,3,5,11,75.27,76.0,0.7425,0.769,-0.0727,0.0063,-8.0,462.73,4.0,2.0,2.0,4.5,4.0,18.39497832361111,0.0,0.0,0.0,11,0,1,0.909,2.36,1.0,0,299.0,0
CUST-1E65AFCD,2023-04-08,False,Enterprise,Monthly,Enterprise,Partner,Finance,Australia,633,2,0,2,2,2,0,21,78.67,82.0,0.7575,0.7703,0.5987,0.001,9.0,497.62,4.76,1.0,1.0,5.0,5.0,19.183302188888888,0.0,0.0,0.0,21,0,1,0.952,0.38,1.0,0,999.0,0
CUST-B9E9805A,2024-02-12,True,Mid-Market,Annual,Pro,Paid,SaaS,US,323,1,1,1,1,7,6,8,47.38,36.33,0.4394,0.2587,-3.2976,-0.0643,-9.0,176.25,2.62,2.0,2.0,2.5,1.0,12.721485306111113,0.0,0.5,0.0,8,0,2,0.75,5.88,1.0,0,299.0,1
CUST-9F22ED60,2022-12-22,False,Mid-Market,Monthly,Pro,Partner,Logistics,Germany,740,1,0,1,2,4,3,25,75.52,68.0,0.7672,0.739,-0.47,-0.0031,28.0,526.84,5.04,4.0,1.0,4.0,2.0,16.57162265625,0.0,0.25,3.0,25,0,1,0.96,1.16,1.0,0,299.0,0
CUST-F75C8866,2023-12-20,False,SMB,Monthly,Basic,Referral,Logistics,India,377,0,0,0,3,4,4,13,77.62,84.33,0.7155,0.705,0.6319,0.0034,-1.0,523.31,5.15,1.0,1.0,5.0,5.0,8.24467064388889,0.0,0.0,0.0,13,1,0,0.923,3.77,0.9231,0,99.0,0
CUST-25D76344,2024-01-04,False,Mid-Market,Monthly,Pro,Referral,Healthcare,UK,362,1,0,1,3,3,5,12,75.75,68.67,0.7117,0.73,-0.6259,0.0115,16.0,440.25,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,2,0.833,3.5,1.0,0,299.0,0
CUST-D06661A0,2023-02-07,False,SMB,Monthly,Basic,Referral,Finance,Australia,693,0,0,0,3,2,0,23,81.13,87.33,0.739,0.737,-0.1502,0.0001,3.0,522.35,4.74,4.0,1.0,4.0,3.0,19.233796239722224,0.0,0.5,2.0,23,0,2,0.913,1.52,1.0,0,99.0,0
CUST-930853A9,2023-03-19,False,SMB,Monthly,Pro,Partner,Retail,France,653,0,0,1,2,6,2,22,81.59,81.0,0.7552,0.6993,0.2806,-0.0051,18.0,506.82,4.27,6.0,2.0,3.8333333333333335,3.0,18.417961668240743,0.0,0.333,0.0,22,1,0,0.955,1.73,0.9545,1,299.0,0
CUST-4112091C,2024-04-07,False,SMB,Monthly,Basic,Partner,Healthcare,Canada,268,0,0,0,2,3,1,9,57.11,76.67,0.637,0.5467,2.45,-0.0189,-41.0,191.67,2.78,3.0,3.0,2.6666666666666665,2.0,21.708758354166665,0.333,0.333,0.0,9,1,2,0.667,6.78,0.8889,1,99.0,0
CUST-8331BD38,2023-12-11,False,SMB,Annual,Basic,Organic,Education,Australia,386,0,1,0,0,1,0,13,34.31,35.67,0.405,0.434,0.3132,0.0069,-7.0,231.62,3.0,10.0,4.0,2.7,1.0,42.83715906566667,0.2,0.6,6.0,13,1,3,0.692,9.0,0.9231,1,99.0,0
CUST-6441D561,2024-05-07,True,SMB,Monthly,Basic,Referral,Finance,US,238,0,0,0,3,2,6,7,51.57,41.0,0.441,0.4173,-5.4286,-0.0278,-11.0,175.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2,0.714,4.71,1.0,0,99.0,1
CUST-850BF8D3,2024-02-15,False,Mid-Market,Monthly,Pro,Paid,Finance,Canada,320,1,0,1,1,2,1,11,39.18,16.67,0.3945,0.2293,-5.4545,-0.0381,-9.0,163.18,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,1.0,0.0,1.0,0,299.0,0
CUST-CA0BF0B1,2024-04-04,False,Mid-Market,Monthly,Enterprise,Partner,Logistics,Germany,271,1,0,2,2,4,3,9,43.67,61.67,0.4884,0.5373,3.8,0.0252,-37.0,198.78,2.89,3.0,1.0,4.0,3.0,8.81390297564815,1.0,0.0,1.0,9,0,3,0.556,5.67,0.7778,0,999.0,0
CUST-02805E1A,2024-06-18,False,Mid-Market,Multi-Year,Pro,Paid,Retail,India,196,1,2,1,1,6,4,7,41.71,42.67,0.5141,0.3507,-1.5714,-0.0784,-4.0,212.43,2.57,3.0,2.0,3.0,3.0,16.742035515277777,0.333,0.333,0.0,7,0,3,0.571,7.71,1.0,0,299.0,0
CUST-651EA4F1,2023-09-21,True,Mid-Market,Annual,Pro,Organic,Logistics,Germany,467,1,1,1,0,4,3,12,36.92,18.0,0.387,0.25,-3.9406,-0.0332,-1.0,153.5,2.83,2.0,1.0,3.5,2.0,14.279990546944443,0.5,0.0,0.0,12,0,0,1.0,0.0,1.0,0,299.0,1
CUST-166B4AA5,2023-02-15,False,SMB,Annual,Pro,Partner,Education,Australia,685,0,1,1,2,1,0,23,78.87,76.0,0.7541,0.7313,-0.0385,0.0016,1.0,513.52,5.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,1.0,0.0,1.0,0,299.0,0
CUST-A5873504,2024-07-24,False,Mid-Market,Monthly,Enterprise,Referral,Finance,Australia,160,1,0,2,3,2,0,6,69.83,71.0,0.568,0.7017,2.3143,0.0799,20.0,163.5,2.17,1.0,1.0,3.0,3.0,11.663601340833335,1.0,0.0,1.0,6,1,2,0.333,6.0,0.5,0,999.0,0
CUST-E7191DEA,2024-03-07,True,SMB,Annual,Basic,Paid,E-commerce,India,299,0,1,0,1,0,4,5,44.4,63.67,0.5294,0.559,12.3,0.0075,2.0,149.8,2.6,3.0,2.0,3.6666666666666665,2.0,18.994072504537037,1.0,0.0,1.0,5,1,0,0.8,5.2,0.8,0,99.0,1
CUST-13FB1E0F,2023-11-03,False,Enterprise,Multi-Year,Enterprise,Referral,Healthcare,Australia,424,2,2,2,3,3,0,14,76.57,81.0,0.7541,0.6777,0.8396,-0.0124,-5.0,517.21,4.07,1.0,1.0,5.0,5.0,21.53039248416667,0.0,1.0,1.0,14,0,0,1.0,0.0,1.0,0,999.0,0
CUST-7C7F0A35,2023-12-27,True,Mid-Market,Monthly,Pro,Referral,E-commerce,Canada,370,1,0,1,3,0,1,10,44.3,23.67,0.3073,0.205,-4.4788,-0.029,8.0,247.8,2.8,1.0,1.0,3.0,3.0,25.860172908055553,0.0,1.0,0.0,10,1,0,0.9,4.8,0.9,0,299.0,1
